,0,1,2
857,glipizide,sodium thiosalicylate,2
858,glipizide,somapacitan-beco,2
859,glipizide,somatrem,2
860,glipizide,somatropin,2
861,glipizide,sparfloxacin,3
862,glipizide,stanozolol,2
863,glipizide,sucralfate,2
864,glipizide,sulfadiazine,2
865,glipizide,sulfadoxine,2
866,glipizide,sulfamethizole,2
867,glipizide,sulfamethoxazole,2
868,glipizide,sulfasalazine,2
869,glipizide,sulfinpyrazone,2
870,glipizide,sulfisoxazole,2
871,glipizide,sulindac,2
872,glipizide,sunitinib,2
873,glipizide,temsirolimus,2
874,glipizide,testosterone,2
875,glipizide,testosterone topical,2
876,glipizide,thyroid desiccated,2
877,glipizide,timolol,2
878,glipizide,tipranavir,2
879,glipizide,tolmetin,2
880,glipizide,torsemide,2
881,glipizide,triamcinolone,2
882,glipizide,triamcinolone ophthalmic,2
883,glipizide,trichlormethiazide,2
884,glipizide,trimipramine,2
885,glipizide,trovafloxacin,3
886,glipizide,turmeric,2
887,glipizide,valdecoxib,2
888,glipizide,verteporfin,2
889,glipizide,vilazodone,2
890,glipizide,voriconazole,3
891,glipizide,vorinostat,2
892,glipizide,vortioxetine,2
893,doxycycline,amobarbital,2
894,doxycycline,amoxicillin,2
895,doxycycline,ampicillin,2
896,doxycycline,asparaginase erwinia chrysanthemi,2
897,doxycycline,asparaginase escherichia coli,2
898,doxycycline,bacampicillin,2
899,doxycycline,balsalazide,2
900,doxycycline,bendroflumethiazide,1
901,doxycycline,benzthiazide,1
902,doxycycline,butabarbital,2
903,doxycycline,butalbital,2
904,doxycycline,calaspargase pegol,2
905,doxycycline,carbamazepine,2
906,doxycycline,carbenicillin,2
907,doxycycline,charcoal,2
908,doxycycline,chlorothiazide,1
909,doxycycline,chlorthalidone,1
910,doxycycline,cloxacillin,2
911,doxycycline,colestipol,1
912,doxycycline,collagenase clostridium histolyticum,2
913,doxycycline,cyclosporine,1
914,doxycycline,dicloxacillin,2
915,doxycycline,ethacrynic acid,1
916,doxycycline,ethanol,1
917,doxycycline,ethinyl estradiol,2
918,doxycycline,ethotoin,2
919,doxycycline,fosphenytoin,2
920,doxycycline,hydrochlorothiazide,1
921,doxycycline,hydroflumethiazide,1
922,doxycycline,idelalisib,2
923,doxycycline,indapamide,1
924,doxycycline,isotretinoin,3
925,doxycycline,lanthanum carbonate,2
926,doxycycline,lomitapide,3
927,doxycycline,magnesium salicylate,2
928,doxycycline,mephenytoin,2
929,doxycycline,mephobarbital,2
930,doxycycline,methicillin,2
931,doxycycline,methohexital,2
932,doxycycline,methotrexate,2
933,doxycycline,methyclothiazide,1
934,doxycycline,metolazone,1
935,doxycycline,mezlocillin,2
936,doxycycline,multivitamin with iron,2
937,doxycycline,multivitamin with iron and fluoride,2
938,doxycycline,multivitamin with minerals,2
939,doxycycline,"multivitamin, prenatal",2
940,doxycycline,nafcillin,2
941,doxycycline,oxacillin,2
942,doxycycline,pegaspargase,2
943,doxycycline,penicillin g benzathine,2
944,doxycycline,penicillin g sodium,2
945,doxycycline,penicillin v potassium,2
946,doxycycline,pentobarbital,2
947,doxycycline,phenobarbital,2
948,doxycycline,phenytoin,2
949,doxycycline,piperacillin,2
950,doxycycline,polythiazide,1
951,doxycycline,primidone,2
952,doxycycline,procaine penicillin,2
953,doxycycline,quinine,1
954,doxycycline,ranitidine bismuth citrate,2
955,doxycycline,rifabutin,2
956,doxycycline,rifampin,2
957,doxycycline,secobarbital,2
958,doxycycline,spironolactone,1
959,doxycycline,sucralfate,2
960,doxycycline,thiopental,2
961,doxycycline,ticarcillin,2
962,doxycycline,torsemide,1
963,doxycycline,trichlormethiazide,1
964,doxycycline,verteporfin,2
965,ginkgo,abciximab,2
966,ginkgo,alteplase,2
967,ginkgo,amitriptyline,2
968,ginkgo,amoxapine,2
969,ginkgo,anistreplase,2
970,ginkgo,apalutamide,2
971,ginkgo,apixaban,2
972,ginkgo,ardeparin,2
973,ginkgo,argatroban,2
974,ginkgo,aspirin,2
975,ginkgo,bendroflumethiazide,2
976,ginkgo,benzthiazide,2
977,ginkgo,betrixaban,2
978,ginkgo,bivalirudin,2
979,ginkgo,blinatumomab,2
980,ginkgo,brivaracetam,2
981,ginkgo,bupropion,2
982,ginkgo,cangrelor,2
983,ginkgo,cannabidiol,2
984,ginkgo,caplacizumab,2
985,ginkgo,carbamazepine,2
986,ginkgo,cefiderocol,2
987,ginkgo,chlorothiazide,2
988,ginkgo,chlorthalidone,2
989,ginkgo,cilostazol,2
990,ginkgo,cinoxacin,2
991,ginkgo,ciprofloxacin,2
992,ginkgo,citalopram,2
993,ginkgo,clomipramine,2
994,ginkgo,clopidogrel,2
995,ginkgo,clozapine,2
996,ginkgo,dabigatran,2
997,ginkgo,dalteparin,2
998,ginkgo,danaparoid,2
999,ginkgo,defibrotide,2
1000,ginkgo,desipramine,2
1001,ginkgo,desvenlafaxine,2
1002,ginkgo,dexfenfluramine,2
1003,ginkgo,dexmethylphenidate,2
1004,ginkgo,dipyridamole,2
1005,ginkgo,divalproex sodium,2
1006,ginkgo,doxepin,2
1007,ginkgo,doxepin topical,2
1008,ginkgo,duloxetine,2
1009,ginkgo,edoxaban,2
1010,ginkgo,efavirenz,2
1011,ginkgo,enoxacin,2
1012,ginkgo,enoxaparin,2
1013,ginkgo,enzalutamide,2
1014,ginkgo,epoprostenol,2
1015,ginkgo,eptifibatide,2
1016,ginkgo,escitalopram,2
1017,ginkgo,ethotoin,2
1018,ginkgo,felbamate,2
1019,ginkgo,fenfluramine,2
1020,ginkgo,fluoxetine,2
1021,ginkgo,fluvoxamine,2
1022,ginkgo,fondaparinux,2
1023,ginkgo,fosphenytoin,2
1024,ginkgo,gatifloxacin,2
1025,ginkgo,gemifloxacin,2
1026,ginkgo,grepafloxacin,2
1027,ginkgo,heparin,2
1028,ginkgo,hydrochlorothiazide,2
1029,ginkgo,hydroflumethiazide,2
1030,ginkgo,iloprost,2
1031,ginkgo,imipramine,2
1032,ginkgo,indapamide,2
1033,ginkgo,interferon alfa-2a,2
1034,ginkgo,interferon alfa-2b,2
1035,ginkgo,interferon alfa-n1,2
1036,ginkgo,interferon alfa-n3,2
1037,ginkgo,interferon alfacon-1,2
1038,ginkgo,interferon beta-1a,2
1039,ginkgo,interferon beta-1b,2
1040,ginkgo,interferon gamma-1b,2
1041,ginkgo,lepirudin,2
1042,ginkgo,levofloxacin,2
1043,ginkgo,levomilnacipran,2
1044,ginkgo,lomefloxacin,2
1045,ginkgo,lomitapide,2
1046,ginkgo,mephenytoin,2
1047,ginkgo,mephobarbital,2
1048,ginkgo,methyclothiazide,2
1049,ginkgo,methylphenidate,2
1050,ginkgo,metolazone,2
1051,ginkgo,milnacipran,2
1052,ginkgo,mirtazapine,2
1053,ginkgo,moxifloxacin,2
1054,ginkgo,nalidixic acid,2
1055,ginkgo,norfloxacin,2
1056,ginkgo,nortriptyline,2
1057,ginkgo,ofloxacin,2
1058,ginkgo,paraldehyde,2
1059,ginkgo,paroxetine,2
1060,ginkgo,peginterferon alfa-2a,2
1061,ginkgo,peginterferon alfa-2b,2
1062,ginkgo,phenobarbital,2
1063,ginkgo,phenytoin,2
1064,ginkgo,polythiazide,2
1065,ginkgo,prasugrel,2
1066,ginkgo,primidone,2
1067,ginkgo,propoxyphene,2
1068,ginkgo,protriptyline,2
1069,ginkgo,quetiapine,2
1070,ginkgo,reteplase,2
1071,ginkgo,rivaroxaban,2
1072,ginkgo,rufinamide,2
1073,ginkgo,sertraline,2
1074,ginkgo,sibutramine,2
1075,ginkgo,sparfloxacin,2
1076,ginkgo,streptokinase,2
1077,ginkgo,sulfinpyrazone,2
1078,ginkgo,tenecteplase,2
1079,ginkgo,ticagrelor,2
1080,ginkgo,ticlopidine,2
1081,ginkgo,tinzaparin,2
1082,ginkgo,tirofiban,2
1083,ginkgo,topiramate,2
1084,ginkgo,tramadol,2
1085,ginkgo,trazodone,2
1086,ginkgo,treprostinil,2
1087,ginkgo,trichlormethiazide,2
1088,ginkgo,trimipramine,2
1089,ginkgo,trovafloxacin,2
1090,ginkgo,urokinase,2
1091,ginkgo,valproic acid,2
1092,ginkgo,venlafaxine,2
1093,ginkgo,verteporfin,2
1094,ginkgo,vilazodone,2
1095,ginkgo,vorapaxar,2
1096,ginkgo,vortioxetine,2
1097,pentobarbital,acalabrutinib,2
1098,pentobarbital,acetaminophen,2
1099,pentobarbital,alpelisib,2
1100,pentobarbital,amitriptyline,2
1101,pentobarbital,amobarbital,2
1102,pentobarbital,amoxapine,2
1103,pentobarbital,amprenavir,2
1104,pentobarbital,apixaban,2
1105,pentobarbital,aprepitant,2
1106,pentobarbital,armodafinil,2
1107,pentobarbital,atazanavir,2
1108,pentobarbital,atorvastatin,2
1109,pentobarbital,betamethasone,2
1110,pentobarbital,boceprevir,2
1111,pentobarbital,bortezomib,1
1112,pentobarbital,brivaracetam,2
1113,pentobarbital,bupropion,2
1114,pentobarbital,butabarbital,2
1115,pentobarbital,butalbital,2
1116,pentobarbital,cabozantinib,2
1117,pentobarbital,cannabidiol,2
1118,pentobarbital,cannabis,2
1119,pentobarbital,capmatinib,2
1120,pentobarbital,carbamazepine,1
1121,pentobarbital,ceritinib,2
1122,pentobarbital,charcoal,2
1123,pentobarbital,chloral hydrate,2
1124,pentobarbital,chloramphenicol,2
1125,pentobarbital,chlordiazepoxide,2
1126,pentobarbital,chlorotrianisene,2
1127,pentobarbital,cimetidine,1
1128,pentobarbital,citalopram,2
1129,pentobarbital,clomipramine,2
1130,pentobarbital,clozapine,2
1131,pentobarbital,conjugated estrogens,2
1132,pentobarbital,corticorelin,2
1133,pentobarbital,corticotropin,2
1134,pentobarbital,cortisone,2
1135,pentobarbital,cosyntropin,2
1136,pentobarbital,cyclosporine,2
1137,pentobarbital,darunavir,2
1138,pentobarbital,dasatinib,2
1139,pentobarbital,delavirdine,2
1140,pentobarbital,desipramine,2
1141,pentobarbital,desvenlafaxine,2
1142,pentobarbital,dexamethasone,2
1143,pentobarbital,disopyramide,2
1144,pentobarbital,divalproex sodium,2
1145,pentobarbital,doxepin,2
1146,pentobarbital,doxepin topical,2
1147,pentobarbital,doxorubicin,2
1148,pentobarbital,doxorubicin liposomal,2
1149,pentobarbital,dronedarone,2
1150,pentobarbital,duloxetine,2
1151,pentobarbital,duvelisib,2
1152,pentobarbital,efavirenz,2
1153,pentobarbital,entacapone,2
1154,pentobarbital,enzalutamide,2
1155,pentobarbital,erlotinib,2
1156,pentobarbital,escitalopram,2
1157,pentobarbital,eslicarbazepine,2
1158,pentobarbital,esterified estrogens,2
1159,pentobarbital,estradiol,2
1160,pentobarbital,estradiol topical,2
1161,pentobarbital,estrone,2
1162,pentobarbital,estropipate,2
1163,pentobarbital,ethanol,3
1164,pentobarbital,ethinyl estradiol,2
1165,pentobarbital,ethotoin,2
1166,pentobarbital,etravirine,2
1167,pentobarbital,felbamate,2
1168,pentobarbital,fenoprofen,1
1169,pentobarbital,fludrocortisone,2
1170,pentobarbital,fluoxetine,1
1171,pentobarbital,fluvoxamine,2
1172,pentobarbital,fosamprenavir,2
1173,pentobarbital,fosaprepitant,2
1174,pentobarbital,fosphenytoin,2
1175,pentobarbital,fostamatinib,2
1176,pentobarbital,gefitinib,2
1177,pentobarbital,griseofulvin,2
1178,pentobarbital,hemin,3
1179,pentobarbital,hydrocortisone,2
1180,pentobarbital,hydroxyprogesterone,2
1181,pentobarbital,ibrutinib,2
1182,pentobarbital,idelalisib,2
1183,pentobarbital,ifosfamide,2
1184,pentobarbital,imatinib,2
1185,pentobarbital,imipramine,2
1186,pentobarbital,indinavir,2
1187,pentobarbital,ivacaftor,2
1188,pentobarbital,labetalol,2
1189,pentobarbital,lefamulin,2
1190,pentobarbital,levothyroxine,2
1191,pentobarbital,linezolid,2
1192,pentobarbital,liothyronine,2
1193,pentobarbital,liotrix,2
1194,pentobarbital,mephenytoin,2
1195,pentobarbital,mephobarbital,2
1196,pentobarbital,methylprednisolone,2
1197,pentobarbital,metronidazole,2
1198,pentobarbital,mibefradil,2
1199,pentobarbital,mifepristone,2
1200,pentobarbital,mirabegron,1
1201,pentobarbital,mirtazapine,2
1202,pentobarbital,mitotane,1
1203,pentobarbital,modafinil,2
1204,pentobarbital,nelfinavir,2
1205,pentobarbital,nilotinib,2
1206,pentobarbital,nitisinone,2
1207,pentobarbital,nortriptyline,2
1208,pentobarbital,osilodrostat,2
1209,pentobarbital,osimertinib,2
1210,pentobarbital,panobinostat,2
1211,pentobarbital,paroxetine,1
1212,pentobarbital,penbutolol,2
1213,pentobarbital,phenobarbital,2
1214,pentobarbital,phenytoin,2
1215,pentobarbital,ponatinib,2
1216,pentobarbital,prednisolone,2
1217,pentobarbital,prednisone,2
1218,pentobarbital,primidone,2
1219,pentobarbital,procarbazine,2
1220,pentobarbital,propafenone,1
1221,pentobarbital,propoxyphene,3
1222,pentobarbital,propranolol,2
1223,pentobarbital,protriptyline,2
1224,pentobarbital,quetiapine,2
1225,pentobarbital,quinestrol,2
1226,pentobarbital,quinidine,2
1227,pentobarbital,quinine,2
1228,pentobarbital,rifampin,1
1229,pentobarbital,ritonavir,2
1230,pentobarbital,rivaroxaban,2
1231,pentobarbital,ropinirole,2
1232,pentobarbital,rufinamide,2
1233,pentobarbital,saquinavir,2
1234,pentobarbital,secobarbital,2
1235,pentobarbital,selpercatinib,2
1236,pentobarbital,selumetinib,2
1237,pentobarbital,sertraline,2
1238,pentobarbital,sibutramine,2
1239,pentobarbital,sildenafil,2
1240,pentobarbital,sorafenib,2
1241,pentobarbital,st. john's wort,2
1242,pentobarbital,sunitinib,2
1243,pentobarbital,tamoxifen,2
1244,pentobarbital,tamsulosin,2
1245,pentobarbital,tazemetostat,3
1246,pentobarbital,telaprevir,2
1247,pentobarbital,telithromycin,2
1248,pentobarbital,telmisartan,2
1249,pentobarbital,temsirolimus,2
1250,pentobarbital,thiopental,2
1251,pentobarbital,thyroid desiccated,2
1252,pentobarbital,ticagrelor,2
1253,pentobarbital,timolol,2
1254,pentobarbital,tinidazole,2
1255,pentobarbital,tipranavir,2
1256,pentobarbital,tolcapone,2
1257,pentobarbital,topiramate,2
1258,pentobarbital,toremifene,2
1259,pentobarbital,tramadol,3
1260,pentobarbital,trazodone,2
1261,pentobarbital,triamcinolone,2
1262,pentobarbital,trimipramine,2
1263,pentobarbital,tucatinib,2
1264,pentobarbital,valproic acid,2
1265,pentobarbital,vemurafenib,2
1266,pentobarbital,venetoclax,2
1267,pentobarbital,venlafaxine,2
1268,pentobarbital,vilazodone,2
1269,pentobarbital,voriconazole,2
1270,pentobarbital,vortioxetine,2
1271,pentobarbital,zanubrutinib,2
1272,echinacea,acetaminophen,2
1273,echinacea,adalimumab,1
1274,echinacea,alefacept,1
1275,echinacea,amiodarone,2
1276,echinacea,amitriptyline,2
1277,echinacea,amprenavir,2
1278,echinacea,anakinra,1
1279,echinacea,apixaban,2
1280,echinacea,aprepitant,2
1281,echinacea,armodafinil,2
1282,echinacea,atazanavir,2
1283,echinacea,atorvastatin,2
1284,echinacea,azathioprine,1
1285,echinacea,betamethasone,1
1286,echinacea,boceprevir,2
1287,echinacea,bortezomib,2
1288,echinacea,bosentan,2
1289,echinacea,budesonide,1
1290,echinacea,cabozantinib,2
1291,echinacea,canakinumab,1
1292,echinacea,carbamazepine,2
1293,echinacea,ceritinib,2
1294,echinacea,certolizumab,1
1295,echinacea,chlordiazepoxide,2
1296,echinacea,chlorotrianisene,2
1297,echinacea,cilostazol,2
1298,echinacea,cisapride,2
1299,echinacea,citalopram,2
1300,echinacea,clarithromycin,2
1301,echinacea,clomipramine,2
1302,echinacea,clopidogrel,2
1303,echinacea,clozapine,2
1304,echinacea,cobicistat,2
1305,echinacea,conivaptan,2
1306,echinacea,conjugated estrogens,2
1307,echinacea,cortisone,1
1308,echinacea,cyclophosphamide,2
1309,echinacea,cyclosporine,1
1310,echinacea,dabrafenib,2
1311,echinacea,daclatasvir,2
1312,echinacea,darunavir,2
1313,echinacea,dasatinib,2
1314,echinacea,deflazacort,1
1315,echinacea,delavirdine,2
1316,echinacea,dexamethasone,1
1317,echinacea,dexfenfluramine,2
1318,echinacea,disopyramide,2
1319,echinacea,disulfiram,2
1320,echinacea,doxorubicin,2
1321,echinacea,doxorubicin liposomal,2
1322,echinacea,dronedarone,2
1323,echinacea,duloxetine,2
1324,echinacea,dupilumab,1
1325,echinacea,efavirenz,2
1326,echinacea,enzalutamide,2
1327,echinacea,eravacycline,2
1328,echinacea,erlotinib,2
1329,echinacea,erythromycin,2
1330,echinacea,esterified estrogens,2
1331,echinacea,estradiol,2
1332,echinacea,estradiol topical,2
1333,echinacea,estrone,2
1334,echinacea,estropipate,2
1335,echinacea,estropipate topical,2
1336,echinacea,etanercept,1
1337,echinacea,ethinyl estradiol,2
1338,echinacea,etoposide,2
1339,echinacea,etravirine,2
1340,echinacea,fludrocortisone,2
1341,echinacea,flutamide,2
1342,echinacea,fluvastatin,2
1343,echinacea,fluvoxamine,2
1344,echinacea,fosamprenavir,2
1345,echinacea,fosaprepitant,2
1346,echinacea,gefitinib,2
1347,echinacea,golimumab,1
1348,echinacea,guselkumab,1
1349,echinacea,hydrocortisone,1
1350,echinacea,hydroxyprogesterone,2
1351,echinacea,idelalisib,2
1352,echinacea,ifosfamide,2
1353,echinacea,imipramine,2
1354,echinacea,indinavir,2
1355,echinacea,infliximab,1
1356,echinacea,isotretinoin,2
1357,echinacea,itraconazole,2
1358,echinacea,ivacaftor,2
1359,echinacea,ivermectin,2
1360,echinacea,ixekizumab,1
1361,echinacea,ketoconazole,2
1362,echinacea,lansoprazole,2
1363,echinacea,leflunomide,1
1364,echinacea,lomitapide,2
1365,echinacea,lovastatin,2
1366,echinacea,melatonin,2
1367,echinacea,methylprednisolone,1
1368,echinacea,mibefradil,2
1369,echinacea,mifepristone,2
1370,echinacea,mirabegron,2
1371,echinacea,mirtazapine,2
1372,echinacea,modafinil,2
1373,echinacea,nabumetone,2
1374,echinacea,naproxen,2
1375,echinacea,nelfinavir,2
1376,echinacea,nevirapine,2
1377,echinacea,nilotinib,2
1378,echinacea,nintedanib,2
1379,echinacea,nitisinone,2
1380,echinacea,nortriptyline,2
1381,echinacea,osimertinib,2
1382,echinacea,panobinostat,2
1383,echinacea,pentoxifylline,2
1384,echinacea,ponatinib,2
1385,echinacea,prednisolone,1
1386,echinacea,prednisone,1
1387,echinacea,propafenone,2
1388,echinacea,propranolol,2
1389,echinacea,quetiapine,2
1390,echinacea,quinestrol,2
1391,echinacea,quinidine,2
1392,echinacea,quinine,2
1393,echinacea,rabeprazole,2
1394,echinacea,red yeast rice,2
1395,echinacea,regorafenib,2
1396,echinacea,rifabutin,2
1397,echinacea,rilonacept,1
1398,echinacea,ritonavir,2
1399,echinacea,rivaroxaban,2
1400,echinacea,romidepsin,2
1401,echinacea,ropinirole,2
1402,echinacea,rucaparib,2
1403,echinacea,saquinavir,2
1404,echinacea,sarilumab,1
1405,echinacea,satralizumab,1
1406,echinacea,secukinumab,1
1407,echinacea,sibutramine,2
1408,echinacea,sildenafil,2
1409,echinacea,siltuximab,1
1410,echinacea,simvastatin,2
1411,echinacea,sorafenib,2
1412,echinacea,sunitinib,2
1413,echinacea,tamoxifen,2
1414,echinacea,tamsulosin,2
1415,echinacea,telaprevir,2
1416,echinacea,telithromycin,2
1417,echinacea,temsirolimus,1
1418,echinacea,terbinafine,2
1419,echinacea,teriflunomide,1
1420,echinacea,testosterone,2
1421,echinacea,testosterone topical,2
1422,echinacea,ticagrelor,2
1423,echinacea,tinidazole,2
1424,echinacea,tipranavir,2
1425,echinacea,tocilizumab,1
1426,echinacea,tolterodine,2
1427,echinacea,toremifene,2
1428,echinacea,trazodone,2
1429,echinacea,triamcinolone,1
1430,echinacea,troglitazone,2
1431,echinacea,troleandomycin,2
1432,echinacea,ustekinumab,1
1433,echinacea,valdecoxib,2
1434,echinacea,vandetanib,2
1435,echinacea,vemurafenib,2
1436,echinacea,venlafaxine,2
1437,echinacea,vilazodone,2
1438,echinacea,vincristine,2
1439,echinacea,vincristine liposome,2
1440,echinacea,vorapaxar,2
1441,echinacea,voriconazole,2
1442,echinacea,zileuton,2
1443,cefprozil,balsalazide,2
1444,cefprozil,chloramphenicol,2
1445,cefprozil,estradiol,2
1446,cefprozil,ethacrynic acid,2
1447,cefprozil,ethinyl estradiol,2
1448,cefprozil,givosiran,2
1449,cefprozil,neomycin,2
1450,cefprozil,torsemide,2
1451,osilodrostat,abametapir topical,2
1452,osilodrostat,acalabrutinib,2
1453,osilodrostat,aminoglutethimide,2
1454,osilodrostat,amiodarone,3
1455,osilodrostat,amitriptyline,2
1456,osilodrostat,amobarbital,2
1457,osilodrostat,amoxapine,2
1458,osilodrostat,amprenavir,3
1459,osilodrostat,apalutamide,3
1460,osilodrostat,aprepitant,2
1461,osilodrostat,armodafinil,2
1462,osilodrostat,atazanavir,3
1463,osilodrostat,azithromycin,2
1464,osilodrostat,bicalutamide,2
1465,osilodrostat,boceprevir,3
1466,osilodrostat,bosentan,2
1467,osilodrostat,butabarbital,2
1468,osilodrostat,butalbital,2
1469,osilodrostat,cabozantinib,3
1470,osilodrostat,carbamazepine,3
1471,osilodrostat,ceritinib,3
1472,osilodrostat,chloramphenicol,2
1473,osilodrostat,chlorpropamide,2
1474,osilodrostat,cilostazol,2
1475,osilodrostat,cimetidine,2
1476,osilodrostat,ciprofloxacin,2
1477,osilodrostat,cisapride,3
1478,osilodrostat,citalopram,3
1479,osilodrostat,clarithromycin,3
1480,osilodrostat,clomipramine,2
1481,osilodrostat,clopidogrel,2
1482,osilodrostat,clozapine,3
1483,osilodrostat,cobicistat,3
1484,osilodrostat,conivaptan,3
1485,osilodrostat,cyclosporine,2
1486,osilodrostat,dabrafenib,2
1487,osilodrostat,danazol,2
1488,osilodrostat,darunavir,2
1489,osilodrostat,dasatinib,2
1490,osilodrostat,deferasirox,2
1491,osilodrostat,delavirdine,3
1492,osilodrostat,desipramine,2
1493,osilodrostat,dexamethasone,2
1494,osilodrostat,disopyramide,3
1495,osilodrostat,doxepin,2
1496,osilodrostat,doxepin topical,2
1497,osilodrostat,doxorubicin,2
1498,osilodrostat,doxorubicin liposomal,2
1499,osilodrostat,dronedarone,3
1500,osilodrostat,duloxetine,2
1501,osilodrostat,duvelisib,2
1502,osilodrostat,efavirenz,3
1503,osilodrostat,enzalutamide,3
1504,osilodrostat,erythromycin,2
1505,osilodrostat,escitalopram,3
1506,osilodrostat,eslicarbazepine,2
